date,sales_rep,product,units,price,total_sales,city
3/10/2013,Beth  Tucker ,     Nestle Rolo Potz,2,437,874,Pune
3/10/2013,Drew  Rogers ,  Nestle Toffee Crumble,3,159,477,Delhi
3/10/2013,Isabel  Cross ,        Nestle Fab,1,138,138,Ranchi
3/10/2013,Cindy  Becker ,   Nestle Rolo Potz,2,135,270,Bangalore
3/11/2013,Drew  Rogers ,    Nestle Toffee Crumble,1,290,290,Delhi
3/11/2013,Robert  Munoz ,        Nestle Rowntree Screamers,3,110,330,Delhi
3/11/2013,Brooke  Horton ,    Nestle Fab,2,348,696,Nainital
3/11/2013,Della  Jensen ,     Nestle Smarties Pop-Up,1,351,351,Patna
3/11/2013,Bethany  Pena ,     Nestle Nobbly Bobbly,1,330,330,Nagpur
3/11/2013,Mable  Lindsey ,        Nestle Fab,3,318,954,Ahmedabad
3/11/2013,Salvador  Bass ,      Nestle Maxibon Cookie,1,450,450,Goa
3/12/2013,Edwin  Malone ,     Nestle Aero Mint Potz,3,472,1416,Kolkata
3/12/2013,Fernando  Rowe ,   Nestle Milky Bar Stick,3,245,735,Ahmedabad
3/12/2013,Felicia  Jennings ,   Nestle Smarties Pop-Up,2,232,464,Pune
3/13/2013,Isabel  Cross , Nestle Rowntree Fruit Pastil,4,471,1884,Ranchi
3/13/2013,Cecilia  Manning ,       Nestle Milky Bar Stick,2,404,808,Trivandrum
3/13/2013,Donna  Reid ,        Nestle Toffee Crumble,2,415,830,Goa
3/14/2013,Lynette  Brewer ,  Nestle Aero Mint Potz,1,149,149,Varanasi
3/14/2013,Iris  Underwood ,    Nestle Aero Mint Potz,3,162,486,Pune
3/14/2013,Isabel  Cross ,    Nestle Toffee Crumble,2,434,868,Ranchi
3/14/2013,Trevor  Jones ,       Nestle Smarties Pop-Up,2,445,890,Pune
3/15/2013,Colleen  Warren ,    Nestle Fab,8,282,2256,Ahmedabad
3/15/2013,Lula  Daniels ,        Nestle Smarties Pop-Up,2,263,526,Nainital
3/15/2013,Jenny  Garcia ,   Nestle Smarties Pop-Up,4,113,452,Shimla
3/16/2013,Elbert  Klein ,      Nestle Smarties Pop-Up,1,307,307,Cochin
3/16/2013,Nellie  Joseph ,     Nestle Smarties Pop-Up,1,152,152,Patna
3/16/2013,Patty  Thompson ,        Nestle Milky Bar Stick,1,163,163,Mumbai
3/16/2013,Edwin  Malone ,   Nestle Kit Kat Cone,2,478,956,Kolkata
3/17/2013,Brooke  Horton , Nestle Rolo Potz,1,285,285,Nainital
3/17/2013,Ruben  Nunez ,     Nestle Fab,2,187,374,Ahmedabad
3/17/2013,Brooke  Horton ,       Nestle Milky Bar Stick,1,351,351,Nainital
3/17/2013,Christy  Olson ,        Nestle Smarties Pop-Up,2,241,482,Surat
3/17/2013,Brooke  Horton ,        Nestle Toffee Crumble,3,333,999,Nainital
3/17/2013,Rachel  Gomez ,  Nestle Aero Mint Potz,2,257,514,Delhi
3/18/2013,Robert  Munoz ,       Nestle Milky Bar Stick,3,247,741,Delhi
3/18/2013,Elaine  Ellis ,   Nestle Nobbly Bobbly,1,224,224,Hyderabad
3/18/2013,Andrew  Meyer ,    Nestle Fab,1,126,126,Mumbai
3/18/2013,Tracy  Reed ,     Nestle Rolo Potz,2,451,902,Agra
3/19/2013,Marion  Glover ,      Nestle Aero Mint Potz,1,210,210,Durgapur
3/20/2013,Donna  Reid ,      Nestle Smarties Pop-Up,1,190,190,Goa
3/20/2013,Shari  Silva ,    Nestle Kit Kat Cone,2,419,838,Mysore
3/20/2013,Austin  Reynolds ,     Nestle Fab,2,151,302,Kolkata
3/20/2013,Bernadette  Page ,    Nestle Milky Bar Stick,2,373,746,Delhi
3/20/2013,Johanna  Boone ,      Nestle Toffee Crumble,3,114,342,Mysore
3/21/2013,Ben  Perez ,       Nestle Rowntree Fruit Pastil,1,179,179,Goa
3/21/2013,Edwin  Malone ,    Nestle Kit Kat Cone,4,274,1096,Kolkata
3/21/2013,Blake  Bridges ,        Nestle Maxibon Cookie,13,213,2769,Cochin
3/21/2013,Don  Gonzales , Nestle Fab,2,412,824,Mysore
3/21/2013,Cassandra  Franklin ,  Nestle Toffee Crumble,1,458,458,Delhi
3/21/2013,Sylvester  Morales ,       Nestle Aero Mint Potz,2,128,256,Mumbai
3/21/2013,Della  Jensen ,    Nestle Fab,1,387,387,Patna
3/21/2013,Peter  Hodges ,       Nestle Toffee Crumble,4,108,432,Shimla
3/22/2013,Bernadette  Page ,    Nestle Rowntree Screamers,1,213,213,Delhi
3/22/2013,Johanna  Boone ,        Nestle Milky Bar Stick,1,404,404,Mysore
3/22/2013,Dan  Peterson , Nestle Rolo Potz,3,411,1233,Shimla
3/22/2013,Lorraine  Gibson ,       Nestle Fab,3,422,1266,Kolkata
3/23/2013,Bernadette  Page ,   Nestle Kit Kat Cone,2,380,760,Delhi
3/23/2013,Austin  Reynolds ,     Nestle Aero Mint Potz,4,377,1508,Kolkata
3/23/2013,Allan  Ramos ,  Nestle Fab,2,158,316,Jodhpur
3/23/2013,Edwin  Malone ,      Nestle Milky Bar Stick,1,196,196,Kolkata
3/23/2013,Drew  Rogers ,    Nestle Rowntree Fruit Pastil,1,160,160,Delhi
3/24/2013,Brooke  Horton ,  Nestle Smarties Pop-Up,1,176,176,Nainital
3/24/2013,Cindy  Becker ,    Nestle Maxibon Cookie,2,350,700,Bangalore
3/24/2013,Jaime  Pearson , Nestle Rowntree Fruit Pastil,3,295,885,Jodhpur
3/24/2013,Patty  Thompson ,     Nestle Rowntree Fruit Pastil,2,359,718,Mumbai
3/24/2013,Mable  Lindsey ,    Nestle Rowntree Fruit Pastil,17,138,2346,Ahmedabad
3/24/2013,Sonya  Mullins ,   Nestle Smarties Pop-Up,3,187,561,Kolkata
3/25/2013,Cecilia  Manning ,     Nestle Smarties Pop-Up,3,144,432,Trivandrum
3/25/2013,Tiffany  May ,     Nestle Maxibon Cookie,3,180,540,Agra
3/25/2013,Isabel  Cross ,     Nestle Milky Bar Stick,2,195,390,Ranchi
3/25/2013,Willie  Vega ,      Nestle Rowntree Fruit Pastil,2,415,830,Delhi
3/25/2013,Drew  Rogers ,    Nestle Rowntree Fruit Pastil,3,365,1095,Delhi
3/25/2013,Della  Jensen ,        Nestle Fab,1,463,463,Patna
3/25/2013,Pauline  Beck ,    Nestle Smarties Pop-Up,2,404,808,Pune
3/26/2013,Pauline  Beck ,    Nestle Aero Mint Potz,3,257,771,Pune
3/26/2013,Peter  Hodges ,  Nestle Smarties Pop-Up,2,126,252,Shimla
3/26/2013,Cassandra  Franklin ,   Nestle Rolo Potz,13,279,3627,Delhi
3/26/2013,Fernando  Rowe ,       Nestle Rowntree Fruit Pastil,2,137,274,Ahmedabad
3/26/2013,Elvira  Bowman ,  Nestle Maxibon Cookie,3,254,762,Srinagar
3/27/2013,Cassandra  Franklin ,  Nestle Rowntree Fruit Pastil,2,288,576,Delhi
3/27/2013,Isabel  Cross , Nestle Smarties Pop-Up,2,171,342,Ranchi
3/27/2013,Isabel  Cross ,   Nestle Kit Kat Cone,2,238,476,Ranchi
3/27/2013,Jenny  Garcia ,       Nestle Fab,2,313,626,Shimla
3/28/2013,Drew  Rogers ,     Nestle Fab,20,389,7780,Delhi
3/28/2013,Salvador  Bass ,     Nestle Aero Mint Potz,2,382,764,Goa
3/28/2013,Charlie  Wood ,      Nestle Rowntree Fruit Pastil,1,128,128,Agra
3/28/2013,Cindy  Becker ,     Nestle Aero Mint Potz,1,338,338,Bangalore
3/28/2013,Sandra  Floyd ,       Nestle Toffee Crumble,17,209,3553,Nainital
3/28/2013,Elvira  Bowman ,       Nestle Fab,1,252,252,Srinagar
3/28/2013,Cassandra  Franklin ,   Nestle Smarties Pop-Up,3,279,837,Delhi
3/28/2013,Robert  Munoz ,      Nestle Fab,3,437,1311,Delhi
3/29/2013,Lorraine  Gibson ,        Nestle Smarties Pop-Up,2,330,660,Kolkata
3/29/2013,Salvador  Bass ,       Nestle Milky Bar Stick,3,490,1470,Goa
3/29/2013,Brooke  Horton ,  Nestle Kit Kat Cone,1,353,353,Nainital
3/30/2013,Eddie  Green , Nestle Smarties Pop-Up,3,180,540,Durgapur
3/30/2013,Rachel  Gomez ,      Nestle Fab,3,202,606,Delhi
3/30/2013,Drew  Rogers ,      Nestle Toffee Crumble,25,147,3675,Delhi
3/30/2013,Drew  Rogers ,    Nestle Rolo Potz,2,232,464,Delhi
3/31/2013,Cindy  Becker ,     Nestle Rolo Potz,3,123,369,Bangalore
3/31/2013,Salvador  Bass ,    Nestle Fab,3,287,861,Goa
3/31/2013,Beth  Tucker , Nestle Smarties Pop-Up,16,139,2224,Pune
3/31/2013,Fernando  Rowe ,        Nestle Toffee Crumble,18,295,5310,Ahmedabad
3/31/2013,Marian  Hill ,  Nestle Fab,2,344,688,Trivandrum
4/1/2013,Joey  Wong ,       Nestle Rowntree Screamers,21,200,4200,Goa
4/2/2013,Lula  Daniels ,       Nestle Rolo Potz,3,416,1248,Nainital
4/2/2013,Cassandra  Franklin ,     Nestle Smarties Pop-Up,1,466,466,Delhi
4/2/2013,Mable  Lindsey , Nestle Fab,2,391,782,Ahmedabad
4/3/2013,Mable  Lindsey ,       Nestle Milky Bar Stick,2,137,274,Ahmedabad
4/3/2013,Billie  Chandler ,       Nestle Rowntree Fruit Pastil,1,286,286,Surat
4/4/2013,Brooke  Horton ,      Nestle Smarties Pop-Up,23,468,10764,Nainital
4/4/2013,Isabel  Cross ,   Nestle Smarties Pop-Up,1,122,122,Ranchi
4/4/2013,Don  Gonzales ,       Nestle Rolo Potz,1,145,145,Mysore
4/5/2013,Jaime  Pearson ,       Nestle Smarties Pop-Up,1,124,124,Jodhpur
4/5/2013,Lance  Yates ,  Nestle Aero Mint Potz,1,171,171,Srinagar
4/5/2013,Lynette  Brewer ,     Nestle Rolo Potz,2,442,884,Varanasi
4/5/2013,Guillermo  Potter ,       Nestle Rolo Potz,3,463,1389,Nainital
4/6/2013,Mable  Lindsey ,       Nestle Aero Mint Potz,2,342,684,Ahmedabad
4/6/2013,Isabel  Cross ,      Nestle Aero Mint Potz,1,262,262,Ranchi
4/7/2013,Robert  Munoz ,    Nestle Rowntree Fruit Pastil,15,325,4875,Delhi
4/7/2013,Cassandra  Franklin ,      Nestle Smarties Pop-Up,3,221,663,Delhi
4/7/2013,Nellie  Joseph ,      Nestle Fab,2,445,890,Patna
4/7/2013,Paulette  Spencer ,  Nestle Smarties Pop-Up,3,178,534,Hyderabad
4/8/2013,Rachel  Gomez ,  Nestle Milky Bar Stick,2,228,456,Delhi
4/8/2013,Colleen  Warren ,        Nestle Fab,1,221,221,Ahmedabad
4/8/2013,Christy  Olson ,       Nestle Maxibon Cookie,3,335,1005,Surat
4/8/2013,Robert  Munoz ,   Nestle Toffee Crumble,3,248,744,Delhi
4/8/2013,Ivan  Adkins , Nestle Milky Bar Stick,3,308,924,Mumbai
4/9/2013,Ernest  Davis ,  Nestle Nobbly Bobbly,1,222,222,Mumbai
4/9/2013,Billie  Chandler ,   Nestle Fab,1,199,199,Surat
4/9/2013,Cecilia  Manning ,   Nestle Milky Bar Stick,3,239,717,Trivandrum
4/9/2013,Carla  Mccormick ,    Nestle Smarties Pop-Up,14,121,1694,Varanasi
4/9/2013,Brooke  Horton ,    Nestle Milky Bar Stick,3,171,513,Nainital
4/10/2013,Brooke  Horton ,   Nestle Rolo Potz,2,320,640,Nainital
4/10/2013,Cindy  Becker ,  Nestle Fab,2,406,812,Bangalore
4/10/2013,Ruben  Nunez , Nestle Kit Kat Cone,3,356,1068,Ahmedabad
4/10/2013,Cindy  Becker ,     Nestle Milky Bar Stick,1,202,202,Bangalore
4/10/2013,Bernadette  Page ,    Nestle Rolo Potz,2,210,420,Delhi
4/10/2013,Lynette  Brewer ,        Nestle Fab,2,399,798,Varanasi
4/11/2013,Dan  Peterson ,  Nestle Nobbly Bobbly,2,471,942,Shimla
4/11/2013,Donna  Reid , Nestle Milky Bar Stick,4,251,1004,Goa
4/12/2013,Jenny  Garcia ,    Nestle Rowntree Fruit Pastil,4,177,708,Shimla
4/12/2013,Shari  Silva ,      Nestle Fab,5,333,1665,Mysore
4/12/2013,Charlie  Wood ,       Nestle Fab,3,233,699,Agra
4/12/2013,Blake  Bridges ,        Nestle Smarties Pop-Up,1,194,194,Cochin
4/13/2013,Max  Rodgers ,      Nestle Nobbly Bobbly,1,343,343,Nagpur
4/13/2013,Paulette  Spencer ,   Nestle Rowntree Fruit Pastil,19,366,6954,Hyderabad
4/13/2013,Mable  Lindsey ,   Nestle Aero Mint Potz,3,498,1494,Ahmedabad
4/13/2013,Ruben  Nunez ,    Nestle Milky Bar Stick,2,229,458,Ahmedabad
4/13/2013,Christina  Fuller ,     Nestle Maxibon Cookie,16,424,6784,Nagpur
4/13/2013,Billie  Chandler ,       Nestle Toffee Crumble,1,106,106,Surat
4/14/2013,Mable  Lindsey ,        Nestle Rolo Potz,2,289,578,Ahmedabad
4/14/2013,Shari  Silva ,     Nestle Smarties Pop-Up,1,380,380,Mysore
4/14/2013,Shari  Silva ,  Nestle Toffee Crumble,2,494,988,Mysore
4/14/2013,Elvira  Bowman ,   Nestle Rowntree Fruit Pastil,2,258,516,Srinagar
4/15/2013,Trevor  Jones ,    Nestle Smarties Pop-Up,3,303,909,Pune
4/15/2013,Salvador  Bass ,     Nestle Smarties Pop-Up,3,415,1245,Goa
4/15/2013,Fernando  Rowe ,    Nestle Kit Kat Cone,1,169,169,Ahmedabad
4/15/2013,Cassandra  Franklin ,   Nestle Rowntree Fruit Pastil,3,257,771,Delhi
4/15/2013,Cecilia  Manning ,       Nestle Rolo Potz,1,397,397,Trivandrum
4/15/2013,Sonya  Mullins ,   Nestle Milky Bar Stick,3,468,1404,Kolkata
4/16/2013,Elvira  Bowman ,      Nestle Kit Kat Cone,1,161,161,Srinagar
4/16/2013,Joey  Wong ,    Nestle Aero Mint Potz,2,101,202,Goa
4/16/2013,Cassandra  Franklin ,        Nestle Toffee Crumble,3,178,534,Delhi
4/16/2013,Don  Gonzales ,    Nestle Rowntree Fruit Pastil,3,103,309,Mysore
4/16/2013,Lula  Daniels ,      Nestle Smarties Pop-Up,2,247,494,Nainital
4/16/2013,Rachel  Gomez ,     Nestle Milky Bar Stick,1,239,239,Delhi
4/17/2013,Trevor  Jones ,        Nestle Aero Mint Potz,1,321,321,Pune
4/18/2013,Max  Rodgers ,     Nestle Kit Kat Cone,2,210,420,Nagpur
4/18/2013,Ben  Perez ,        Nestle Rowntree Fruit Pastil,3,216,648,Goa
4/18/2013,Lorraine  Gibson ,       Nestle Aero Mint Potz,21,301,6321,Kolkata
4/18/2013,Ruben  Nunez ,      Nestle Smarties Pop-Up,2,120,240,Ahmedabad
4/18/2013,Allan  Ramos (1000),   Nestle Aero Mint Potz,2,250,500,Jodhpur
4/19/2013,Mable  Lindsey ,       Nestle Milky Bar Stick,2,188,376,Ahmedabad
4/19/2013,Guillermo  Potter ,       Nestle Kit Kat Cone,3,471,1413,Nainital
4/19/2013,Della  Jensen ,     Nestle Smarties Pop-Up,15,110,1650,Patna
4/19/2013,Brooke  Horton ,      Nestle Aero Mint Potz,3,189,567,Nainital
4/19/2013,Edwin  Malone ,     Nestle Kit Kat Cone,3,277,831,Kolkata
4/19/2013,Dan  Peterson ,     Nestle Smarties Pop-Up,2,463,926,Shimla
4/19/2013,Ben  Perez ,   Nestle Nobbly Bobbly,2,230,460,Goa
4/19/2013,Edwin  Malone ,    Nestle Maxibon Cookie,1,332,332,Kolkata
4/20/2013,Bernadette  Page ,     Nestle Fab,1,309,309,Delhi
4/20/2013,Fernando  Rowe ,        Nestle Kit Kat Cone,1,323,323,Ahmedabad
4/20/2013,Tracy  Reed ,  Nestle Nobbly Bobbly,4,370,1480,Agra
4/20/2013,Johanna  Boone ,    Nestle Toffee Crumble,6,116,696,Mysore
4/20/2013,Lee  Mack ,       Nestle Rowntree Screamers,2,420,840,Delhi
4/20/2013,Lorraine  Gibson , Nestle Fab,2,301,602,Kolkata
4/20/2013,Della  Jensen ,    Nestle Rowntree Fruit Pastil,3,110,330,Patna
4/20/2013,Eric  Rose ,       Nestle Toffee Crumble,2,461,922,Mumbai
4/20/2013,Ruben  Nunez ,   Nestle Kit Kat Cone,3,199,597,Ahmedabad
4/20/2013,Donna  Reid ,  Nestle Fab,2,352,704,Goa
4/20/2013,Johanna  Boone ,      Nestle Aero Mint Potz,3,167,501,Mysore
4/21/2013,Willie  Vega ,     Nestle Rolo Potz,2,238,476,Delhi
4/21/2013,Donna  Reid ,    Nestle Milky Bar Stick,14,444,6216,Goa
4/22/2013,Andrew  Meyer ,   Nestle Rowntree Screamers,2,481,962,Mumbai
4/22/2013,Robert  Munoz ,   Nestle Aero Mint Potz,3,301,903,Delhi
4/22/2013,Max  Rodgers ,        Nestle Maxibon Cookie,2,243,486,Nagpur
4/22/2013,Mable  Lindsey , Nestle Nobbly Bobbly,2,314,628,Ahmedabad
4/22/2013,Brooke  Horton ,     Nestle Aero Mint Potz,3,277,831,Nainital
4/23/2013,Max  Rodgers ,  Nestle Smarties Pop-Up,1,164,164,Nagpur
4/23/2013,Max  Rodgers ,        Nestle Milky Bar Stick,1,208,208,Nagpur
4/23/2013,Lorraine  Gibson ,     Nestle Toffee Crumble,1,162,162,Kolkata
4/23/2013,Sonya  Mullins ,     Nestle Smarties Pop-Up,3,196,588,Kolkata
4/23/2013,Marian  Hill ,   Nestle Aero Mint Potz,14,285,3990,Trivandrum
4/23/2013,Lula  Daniels ,  Nestle Aero Mint Potz,2,113,226,Nainital
4/23/2013,Fernando  Rowe ,  Nestle Smarties Pop-Up,3,107,321,Ahmedabad
4/24/2013,Andrew  Meyer ,        Nestle Fab,2,407,814,Mumbai
4/24/2013,Dan  Peterson ,        Nestle Maxibon Cookie,1,447,447,Shimla
4/24/2013,Robert  Munoz , Nestle Milky Bar Stick,1,121,121,Delhi
4/25/2013,Nellie  Joseph , Nestle Rowntree Fruit Pastil,1,459,459,Patna
4/25/2013,Elbert  Klein ,   Nestle Rowntree Fruit Pastil,1,287,287,Cochin
4/25/2013,Rachel  Gomez ,  Nestle Rolo Potz,3,368,1104,Delhi
4/25/2013,Max  Rodgers ,       Nestle Milky Bar Stick,3,106,318,Nagpur
4/26/2013,Eddie  Green , Nestle Rowntree Fruit Pastil,2,497,994,Durgapur
4/26/2013,Kyle  Carr ,  Nestle Kit Kat Cone,19,337,6403,Delhi
4/26/2013,Nellie  Joseph ,      Nestle Maxibon Cookie,3,206,618,Patna
4/26/2013,Mable  Lindsey ,        Nestle Maxibon Cookie,2,286,572,Ahmedabad
4/26/2013,Lance  Yates ,     Nestle Fab,3,357,1071,Srinagar
4/26/2013,Max  Rodgers ,    Nestle Maxibon Cookie,1,163,163,Nagpur
4/26/2013,Shari  Silva ,        Nestle Smarties Pop-Up,4,469,1876,Mysore
4/27/2013,Carla  Mccormick ,  Nestle Fab,1,287,287,Varanasi
4/27/2013,Isabel  Cross ,    Nestle Rolo Potz,1,299,299,Ranchi
4/27/2013,Sandra  Floyd ,        Nestle Smarties Pop-Up,19,329,6251,Nainital
4/27/2013,Arturo  Francis ,   Nestle Rowntree Fruit Pastil,2,266,532,Ranchi
4/27/2013,Kyle  Carr ,  Nestle Rowntree Fruit Pastil,3,434,1302,Delhi
4/27/2013,Paulette  Spencer ,       Nestle Aero Mint Potz,1,448,448,Hyderabad
4/28/2013,Guillermo  Potter , Nestle Fab,3,250,750,Nainital
4/28/2013,Max  Rodgers ,       Nestle Fab,3,405,1215,Nagpur
4/28/2013,Guillermo  Potter ,    Nestle Fab,2,197,394,Nainital
4/28/2013,Drew  Rogers ,     Nestle Rowntree Screamers,3,367,1101,Delhi
4/28/2013,Jenny  Garcia ,      Nestle Rowntree Fruit Pastil,1,261,261,Shimla
4/28/2013,Allan  Ramos ,     Nestle Maxibon Cookie,1,173,173,Jodhpur
4/28/2013,Drew  Rogers ,   Nestle Smarties Pop-Up,1,103,103,Delhi
4/29/2013,Woodrow  Colon ,        Nestle Milky Bar Stick,2,491,982,Cochin
4/29/2013,Trevor  Jones ,    Nestle Fab,2,273,546,Pune
4/29/2013,Jenny  Garcia ,       Nestle Smarties Pop-Up,1,227,227,Shimla
4/29/2013,Rachel  Gomez ,     Nestle Maxibon Cookie,4,458,1832,Delhi
4/29/2013,Guillermo  Potter ,       Nestle Rolo Potz,2,319,638,Nainital
4/30/2013,Eric  Rose ,  Nestle Rolo Potz,1,459,459,Mumbai
4/30/2013,Jenny  Garcia ,     Nestle Smarties Pop-Up,2,482,964,Shimla
4/30/2013,Elbert  Klein ,        Nestle Milky Bar Stick,3,178,534,Cochin
4/30/2013,Marian  Hill , Nestle Maxibon Cookie,3,179,537,Trivandrum
4/30/2013,Christy  Olson , Nestle Rolo Potz,3,255,765,Surat
4/30/2013,Drew  Rogers ,      Nestle Rolo Potz,14,417,5838,Delhi
4/30/2013,Elbert  Klein ,   Nestle Toffee Crumble,3,425,1275,Cochin
4/30/2013,Max  Rodgers ,     Nestle Milky Bar Stick,1,249,249,Nagpur
4/30/2013,Marion  Glover ,        Nestle Milky Bar Stick,2,295,590,Durgapur
4/30/2013,Cassandra  Franklin ,      Nestle Maxibon Cookie,3,369,1107,Delhi
5/1/2013,Della  Jensen ,        Nestle Smarties Pop-Up,2,147,294,Patna
5/1/2013,Robert  Munoz ,     Nestle Milky Bar Stick,3,195,585,Delhi
5/1/2013,Ivan  Adkins , Nestle Rowntree Fruit Pastil,3,412,1236,Mumbai
5/1/2013,Ernest  Davis ,      Nestle Maxibon Cookie,3,144,432,Mumbai
5/1/2013,Mable  Lindsey ,        Nestle Fab,2,137,274,Ahmedabad
5/1/2013,Drew  Rogers ,   Nestle Kit Kat Cone,11,451,4961,Delhi
5/1/2013,Don  Gonzales ,    Nestle Toffee Crumble,3,225,675,Mysore
5/2/2013,Kyle  Carr ,       Nestle Smarties Pop-Up,1,342,342,Delhi
5/2/2013,Iris  Underwood ,   Nestle Smarties Pop-Up,1,347,347,Pune
5/2/2013,Kyle  Carr ,        Nestle Smarties Pop-Up,3,489,1467,Delhi
5/2/2013,Ruben  Nunez ,   Nestle Smarties Pop-Up,12,201,2412,Ahmedabad
5/3/2013,Don  Gonzales ,      Nestle Toffee Crumble,2,481,962,Mysore
5/3/2013,Salvador  Bass ,       Nestle Milky Bar Stick,2,169,338,Goa
5/3/2013,Arturo  Francis , Nestle Kit Kat Cone,3,129,387,Ranchi
5/3/2013,Edwin  Malone ,     Nestle Fab,1,112,112,Kolkata
5/3/2013,Trevor  Jones ,   Nestle Aero Mint Potz,2,219,438,Pune
5/3/2013,Marion  Glover ,       Nestle Aero Mint Potz,1,465,465,Durgapur
5/4/2013,Cindy  Becker ,        Nestle Aero Mint Potz,2,482,964,Bangalore
5/4/2013,Elaine  Ellis , Nestle Smarties Pop-Up,3,238,714,Hyderabad
5/4/2013,Ellen  Weaver , Nestle Smarties Pop-Up,2,370,740,Hyderabad
5/4/2013,Woodrow  Colon ,      Nestle Smarties Pop-Up,2,181,362,Cochin
5/4/2013,Bobbie  Ryan ,       Nestle Kit Kat Cone,1,101,101,Darjeeling
5/4/2013,Eddie  Green ,    Nestle Rowntree Fruit Pastil,14,499,6986,Durgapur
5/6/2013,Kyle  Carr ,        Nestle Smarties Pop-Up,4,144,576,Delhi
5/6/2013,Ruben  Nunez , Nestle Smarties Pop-Up,2,265,530,Ahmedabad
5/6/2013,Don  Gonzales ,       Nestle Milky Bar Stick,2,360,720,Mysore
5/6/2013,Billie  Chandler ,     Nestle Aero Mint Potz,3,103,309,Surat
5/6/2013,Lynette  Brewer , Nestle Fab,3,218,654,Varanasi
5/6/2013,Brooke  Horton , Nestle Fab,1,439,439,Nainital
5/6/2013,Edwin  Malone ,       Nestle Smarties Pop-Up,1,380,380,Kolkata
5/7/2013,Max  Rodgers ,   Nestle Smarties Pop-Up,2,175,350,Nagpur
5/7/2013,Shari  Silva ,       Nestle Smarties Pop-Up,1,485,485,Mysore
5/7/2013,Cindy  Becker , Nestle Smarties Pop-Up,21,119,2499,Bangalore
5/7/2013,Tracy  Reed ,   Nestle Milky Bar Stick,1,336,336,Agra
5/7/2013,Tiffany  May ,        Nestle Aero Mint Potz,2,424,848,Agra
5/7/2013,Salvador  Bass ,     Nestle Rolo Potz,1,114,114,Goa
5/7/2013,Isabel  Cross ,     Nestle Aero Mint Potz,3,190,570,Ranchi
5/8/2013,Peter  Hodges ,   Nestle Fab,2,493,986,Shimla
5/8/2013,Tiffany  May ,       Nestle Smarties Pop-Up,2,209,418,Agra
5/8/2013,Drew  Rogers ,     Nestle Rolo Potz,2,315,630,Delhi
5/8/2013,Cecilia  Manning ,      Nestle Rowntree Fruit Pastil,2,231,462,Trivandrum
5/9/2013,Ruben  Nunez ,      Nestle Fab,3,289,867,Ahmedabad
5/9/2013,Salvador  Bass ,        Nestle Fab,2,147,294,Goa
5/9/2013,Salvador  Bass ,  Nestle Aero Mint Potz,17,239,4063,Goa
5/9/2013,Ellen  Weaver ,  Nestle Fab,16,413,6608,Hyderabad
5/9/2013,Sylvester  Morales ,       Nestle Kit Kat Cone,2,500,1000,Mumbai
5/9/2013,Ellen  Weaver ,  Nestle Smarties Pop-Up,1,493,493,Hyderabad
5/9/2013,Jenny  Garcia ,     Nestle Smarties Pop-Up,3,463,1389,Shimla
5/9/2013,Della  Jensen ,      Nestle Milky Bar Stick,1,269,269,Patna
5/10/2013,Drew  Rogers ,      Nestle Fab,2,387,774,Delhi
5/10/2013,Tiffany  May ,       Nestle Toffee Crumble,2,291,582,Agra
5/10/2013,Robert  Munoz ,   Nestle Rowntree Fruit Pastil,2,222,444,Delhi
5/10/2013,Paulette  Spencer , Nestle Rowntree Fruit Pastil,3,281,843,Hyderabad
5/10/2013,Ben  Perez ,       Nestle Fab,4,107,428,Goa
5/10/2013,Eric  Rose ,  Nestle Smarties Pop-Up,3,252,756,Mumbai
5/10/2013,Edwin  Malone ,   Nestle Rowntree Fruit Pastil,3,224,672,Kolkata
5/10/2013,Trevor  Jones ,    Nestle Toffee Crumble,1,288,288,Pune
5/10/2013,Max  Rodgers ,     Nestle Milky Bar Stick,3,325,975,Nagpur
5/10/2013,Ben  Perez ,        Nestle Maxibon Cookie,2,420,840,Goa
5/11/2013,Charlie  Wood , Nestle Smarties Pop-Up,2,289,578,Agra
5/11/2013,Eric  Rose ,   Nestle Toffee Crumble,1,209,209,Mumbai
5/12/2013,Ellen  Weaver , Nestle Rowntree Screamers,1,473,473,Hyderabad
5/12/2013,Edwin  Malone ,  Nestle Smarties Pop-Up,1,150,150,Kolkata
5/12/2013,Christy  Olson ,    Nestle Fab,2,247,494,Surat
5/12/2013,Iris  Underwood ,   Nestle Smarties Pop-Up,2,436,872,Pune
5/12/2013,Iris  Underwood ,   Nestle Toffee Crumble,1,252,252,Pune
5/12/2013,Cassandra  Franklin ,  Nestle Fab,2,334,668,Delhi
5/12/2013,Robert  Munoz ,   Nestle Fab,1,164,164,Delhi
5/12/2013,Austin  Reynolds , Nestle Aero Mint Potz,3,218,654,Kolkata
5/12/2013,Marian  Hill ,     Nestle Smarties Pop-Up,2,379,758,Trivandrum
5/13/2013,Brooke  Horton ,      Nestle Smarties Pop-Up,2,209,418,Nainital
5/14/2013,Cecilia  Manning ,   Nestle Toffee Crumble,1,356,356,Trivandrum
5/14/2013,Sonya  Mullins ,      Nestle Aero Mint Potz,3,221,663,Kolkata
5/14/2013,Max  Rodgers ,  Nestle Milky Bar Stick,3,433,1299,Nagpur
5/14/2013,Lula  Daniels , Nestle Milky Bar Stick,1,143,143,Nainital
5/14/2013,Della  Jensen ,   Nestle Rolo Potz,2,492,984,Patna
